TADIG_Code,ip_address_range
USACG,107.122.22.128/25
USACG,107.122.26.128/25
USACG,107.88.48.128/25
USACG,107.88.61.128/25
USACG,135.211.220.0/25
USACG,135.211.251.0/25
USACG,135.211.252.0/25
USACG,166.147.72.0/25
USACG,166.170.238.0/25
USACG,166.170.239.0/25
USACG,166.188.219.128/25
USACG,166.188.64.0/25
USACG,166.190.115.128/25
USACG,166.205.10.128/25
USACG,166.205.11.128/25
USACG,166.205.12.128/25
USACG,166.205.13.128/25
USACG,166.205.14.128/25
USACG,166.205.15.128/25
USACG,166.205.66.0/25
USACG,166.205.68.0/25
USACG,166.205.72.0/25
USACG,135.211.212.0/26
USACG,135.211.244.0/26
USACG,166.147.124.192/26
USACG,63.161.114.192/26
USACG,107.77.79.0/27
USACG,131.166.154.0/27
USACG,131.166.154.32/27
USACG,135.211.129.128/27
USACG,135.211.129.64/27
USACG,135.211.131.0/27
USACG,135.211.131.32/27
USACG,135.211.135.0/27
USACG,135.211.57.0/27
USACG,166.170.226.128/27
USACG,166.170.226.160/27
USACG,166.170.226.192/27
USACG,166.170.226.224/27
USACG,166.170.227.0/27
USACG,166.170.227.32/27
USACG,166.170.227.64/27
USACG,166.216.138.64/27
USACG,166.216.154.64/27
USACG,198.228.22.0/27
USACG,198.228.22.224/27
USACG,198.228.22.32/27
USACG,66.102.178.0/27
USACG,66.102.178.128/27
USACG,66.102.178.160/27
USACG,66.102.178.192/27
USACG,66.102.178.224/27
USACG,66.102.178.32/27
USACG,66.102.178.64/27
USACG,66.102.178.96/27
USACG,66.102.179.128/27
USACG,66.102.179.192/27
USACG,66.102.179.224/27
USACG,66.102.179.32/27
USACG,66.102.179.64/27
USACG,66.102.179.96/27
USACG,66.102.181.128/27
USACG,66.102.181.160/27
USACG,66.102.181.192/27
USACG,66.102.182.128/27
USACG,66.102.182.192/27
USACG,66.102.182.224/27
USACG,66.102.182.32/27
USACG,66.102.182.64/27
USACG,66.102.182.96/27
USACG,66.102.183.128/27
USACG,66.102.183.160/27
USACG,66.102.183.192/27
USACG,66.102.183.32/27
USACG,66.102.183.64/27
USACG,66.102.183.96/27
USACG,66.102.185.160/27
USACG,77.32.226.0/27
USACG,77.32.226.128/27
USACG,77.32.226.160/27
USACG,77.32.226.192/27
USACG,77.32.226.224/27
USACG,77.32.226.32/27
USACG,77.32.226.64/27
USACG,77.32.226.96/27
USACG,107.242.114.128/28
USACG,107.242.115.16/28
USACG,107.242.118.128/28
USACG,107.242.122.128/28
USACG,107.72.163.208/28
USACG,107.72.165.208/28
USACG,107.72.174.208/28
USACG,107.77.101.16/28
USACG,107.77.101.80/28
USACG,107.77.107.208/28
USACG,107.77.108.208/28
USACG,107.77.110.240/28
USACG,107.77.162.128/28
USACG,107.77.163.16/28
USACG,107.77.166.128/28
USACG,107.77.167.16/28
USACG,107.77.171.16/28
USACG,107.77.174.128/28
USACG,107.77.175.16/28
USACG,107.77.176.128/28
USACG,107.77.178.128/28
USACG,107.77.180.128/28
USACG,107.77.182.128/28
USACG,107.77.184.128/28
USACG,107.77.186.128/28
USACG,107.77.190.128/28
USACG,107.77.191.16/28
USACG,107.77.242.128/28
USACG,107.77.243.16/28
USACG,107.77.246.128/28
USACG,107.77.247.16/28
USACG,107.77.250.128/28
USACG,107.77.251.16/28
USACG,107.77.254.128/28
USACG,107.77.255.16/28
USACG,107.77.65.208/28
USACG,107.77.67.208/28
USACG,107.77.69.208/28
USACG,107.77.71.208/28
USACG,107.77.73.208/28
USACG,107.77.74.208/28
USACG,107.77.77.208/28
USACG,107.77.78.0/28
USACG,107.77.81.208/28
USACG,107.77.82.32/28
USACG,107.77.84.32/28
USACG,107.77.86.32/28
USACG,107.77.88.32/28
USACG,107.77.91.80/28
USACG,107.77.93.208/28
USACG,107.77.95.16/28
USACG,107.77.95.80/28
USACG,107.77.96.16/28
USACG,135.211.116.0/28
USACG,135.211.116.16/28
USACG,135.211.116.32/28
USACG,135.211.116.48/28
USACG,135.211.134.0/28
USACG,135.211.134.16/28
USACG,135.211.140.32/28
USACG,135.211.140.48/28
USACG,135.211.141.32/28
USACG,135.211.141.48/28
USACG,135.211.86.208/28
USACG,135.211.86.224/28
USACG,166.137.100.144/28
USACG,166.137.103.16/28
USACG,166.137.11.208/28
USACG,166.137.117.32/28
USACG,166.137.119.192/28
USACG,166.137.119.240/28
USACG,166.137.124.144/28
USACG,166.137.13.208/28
USACG,166.137.137.208/28
USACG,166.137.15.208/28
USACG,166.137.241.144/28
USACG,166.137.243.80/28
USACG,166.137.245.208/28
USACG,166.137.247.208/28
USACG,166.137.249.208/28
USACG,166.137.253.208/28
USACG,166.137.9.208/28
USACG,166.137.91.16/28
USACG,166.147.104.16/28
USACG,166.147.84.128/28
USACG,166.147.84.144/28
USACG,166.170.11.16/28
USACG,166.170.13.16/28
USACG,166.170.4.48/28
USACG,166.170.9.0/28
USACG,166.216.133.192/28
USACG,166.216.133.80/28
USACG,198.228.217.64/28
USACG,198.228.217.80/28
USACG,199.19.149.0/28
USACG,199.19.149.16/28
USACG,199.19.149.32/28
USACG,199.19.149.48/28
USACG,199.19.149.64/28
USACG,199.19.150.160/28
USACG,199.19.150.176/28
USACG,199.19.150.192/28
USACG,199.19.150.208/28
USACG,199.19.150.224/28
USACG,199.19.151.0/28
USACG,199.19.151.16/28
USACG,199.19.151.208/28
USACG,199.19.151.224/28
USACG,199.19.151.240/28
USACG,199.19.151.48/28
USACG,199.19.151.64/28
USACG,199.19.151.80/28
USACG,107.112.142.16/29
USACG,107.112.202.16/29
USACG,107.112.225.16/29
USACG,107.112.230.16/29
USACG,107.112.234.16/29
USACG,107.112.237.16/29
USACG,107.242.115.0/29
USACG,107.242.119.0/29
USACG,107.242.123.0/29
USACG,107.77.163.0/29
USACG,107.77.167.0/29
USACG,107.77.171.0/29
USACG,107.77.175.0/29
USACG,107.77.191.0/29
USACG,107.77.243.0/29
USACG,107.77.247.0/29
USACG,107.77.251.0/29
USACG,107.77.255.0/29
USACG,107.88.179.0/29
USACG,131.166.129.64/29
USACG,131.166.129.72/29
USACG,135.103.2.0/29
USACG,135.211.140.0/29
USACG,135.211.140.176/29
USACG,135.211.140.64/29
USACG,135.211.140.72/29
USACG,135.211.140.80/29
USACG,135.211.140.88/29
USACG,135.211.141.16/29
USACG,135.211.141.176/29
USACG,135.211.141.24/29
USACG,135.211.141.64/29
USACG,135.211.141.72/29
USACG,135.211.141.80/29
USACG,135.211.141.88/29
USACG,135.211.86.0/29
USACG,135.211.86.16/29
USACG,135.211.86.24/29
USACG,135.211.86.248/29
USACG,135.211.86.8/29
USACG,135.87.2.80/29
USACG,135.87.3.80/29
USACG,185.47.24.200/29
USACG,198.140.28.0/29
USACG,198.140.31.240/29
USACG,198.140.31.248/29
USACG,204.209.66.16/29
USACG,204.209.66.176/29
USACG,204.209.66.24/29
USACG,204.209.66.32/29
USACG,204.209.66.40/29
USACG,204.209.66.48/29
USACG,204.209.66.56/29
USACG,204.209.66.64/29
USACG,204.209.66.72/29
USACG,204.209.67.16/29
USACG,204.209.67.24/29
USACG,204.209.67.32/29
USACG,204.209.67.40/29
USACG,204.209.67.48/29
USACG,204.209.67.56/29
USACG,204.209.67.64/29
USACG,204.209.67.72/29
USASP,65.76.229.192/28
USASP,65.76.229.194/32
USASP,65.76.229.64/28
USASP,65.76.229.66/32
USASP,66.1.241.119/32
USASP,66.1.241.88/32
USASP,68.28.121.93/32
USASP,68.28.18.0/25
USASP,68.28.18.108/32
USASP,68.28.185.93/32
USASP,68.28.195.128/27
USASP,68.28.2.0/25
USASP,68.28.2.108/32
USASP,68.28.208.192/27
USASP,68.28.49.93/32
USASP,68.28.81.92/32
USASP,68.28.89.92/32
USASP,68.28.89.93/32
USASP,68.29.100.48/28
USASP,68.29.104.48/28
USASP,68.29.108.48/28
USASP,68.29.11.48/28
USASP,68.29.112.48/28
USASP,68.29.116.48/28
USASP,68.29.120.48/28
USASP,68.29.124.48/28
USASP,68.29.128.48/28
USASP,68.29.132.48/28
USASP,68.29.152.48/28
USASP,68.29.156.48/28
USASP,68.29.160.48/28
USASP,68.29.164.48/28
USASP,68.29.168.48/28
USASP,68.29.172.48/28
USASP,68.29.176.48/28
USASP,68.29.20.48/28
USASP,68.29.208.48/28
USASP,68.29.212.48/28
USASP,68.29.216.48/28
USASP,68.29.220.48/28
USASP,68.29.27.48/28
USASP,68.29.27.64/28
USASP,68.29.3.48/28
USASP,68.29.39.48/28
USASP,68.29.43.48/28
USASP,68.29.70.48/28
USASP,68.29.75.64/28
USASP,68.29.78.48/28
USASP,68.29.96.48/28
USASP,205.161.201.144/28
USASP,68.29.10.0/28
USASP,68.29.35.0/28
USASP,68.29.75.0/28
USASP,68.28.121.64/27
USASP,66.1.241.128/26
USASP,68.28.195.135/32
USASP,68.28.208.199/32
USASP,66.1.241.0/24
USASP,66.1.241.0/26
USASP,216.155.160.0/24
USASP,216.155.161.0/24
USASP,216.155.162.0/24
USASP,216.155.163.0/24
USASP,216.155.164.0/24
USASP,216.155.165.0/24
USASP,216.155.166.0/24
USASP,216.155.167.0/24
USASP,216.155.168.0/24
USASP,216.155.169.0/24
USASP,216.155.170.0/24
USASP,216.155.171.0/24
USASP,216.155.172.0/24
USASP,216.155.173.0/24
USASP,216.155.174.0/24
USASP,216.155.175.0/24
USASP,172.57.0.0/20
USASP,172.57.16.0/20
USASP,172.57.32.0/19
USASP,172.57.64.0/18
USASP,172.57.128.0/17
USAW0,216.155.160.0/24
USAW0,216.155.161.0/24
USAW0,216.155.162.0/24
USAW0,216.155.163.0/24
USAW0,216.155.164.0/24
USAW0,216.155.165.0/24
USAW0,216.155.166.0/24
USAW0,216.155.167.0/24
USAW0,216.155.168.0/24
USAW0,216.155.169.0/24
USAW0,216.155.170.0/24
USAW0,216.155.171.0/24
USAW0,216.155.172.0/24
USAW0,216.155.173.0/24
USAW0,216.155.174.0/24
USAW0,216.155.175.0/24
USAW0,172.57.0.0/20
USAW0,172.57.16.0/20
USAW0,172.57.32.0/19
USAW0,172.57.64.0/18
USAW0,172.57.128.0/17
USAW6,216.155.160.0/24
USAW6,216.155.161.0/24
USAW6,216.155.162.0/24
USAW6,216.155.163.0/24
USAW6,216.155.164.0/24
USAW6,216.155.165.0/24
USAW6,216.155.166.0/24
USAW6,216.155.167.0/24
USAW6,216.155.168.0/24
USAW6,216.155.169.0/24
USAW6,216.155.170.0/24
USAW6,216.155.171.0/24
USAW6,216.155.172.0/24
USAW6,216.155.173.0/24
USAW6,216.155.174.0/24
USAW6,216.155.175.0/24
USAW6,172.57.0.0/20
USAW6,172.57.16.0/20
USAW6,172.57.32.0/19
USAW6,172.57.64.0/18
USAW6,172.57.128.0/17
USAW6,66.1.241.0/26
USAW6,66.1.241.128/26
USAW6,208.54.25.160/29
USAW6,208.54.25.168/29
USAW6,208.54.26.88/29
USAW6,208.54.26.232/29
USAW6,208.54.80.144/29
USAW6,208.54.80.152/29
UZB05,188.113.223.0/24
UZBDU,37.110.211.0/24
UZBDU,37.110.209.192/29
UZBDU,95.214.209.0/26
VGBCC,199.204.232.224/27
VGBCC,199.204.232.40/29
VNMBL,110.35.72.0/29
VNMBL,110.35.72.8/29
VNMBL,110.35.72.16/29
VNMBL,110.35.72.32/29
VNMBL,110.35.72.128/27
YEMSP,82.114.166.240/28
YEMSP,82.114.168.240/28
YEMSP,82.114.168.120/29
YEMSP,82.114.174.0/28
YUGMT,217.65.195.0/24
YUGTS,195.178.38.184/29
YUGTS,195.178.38.240/29
YUGTS,195.178.38.248/29
YUGTS,195.178.38.168/29
YUGTS,195.178.38.176/29
YUGTS,212.200.245.0/25
YUGTS,79.101.9.0/24
YUGTS,212.200.182.0/28
YUGTS,212.200.182.16/28
YUGTS,212.200.182.128/28
YUGTS,212.200.182.144/28
YUGTS,213.240.32.96/28
YUGTS,213.240.32.112/28
ZAFMN,196.11.56.0/23
ZAFMN,196.13.229.0/24
ZAFMN,196.13.229.0/28
ZAFMN,196.13.229.128/28
ZAFMN,196.13.229.64/28
ZAFMN,196.13.229.192/28
ZAFMN,196.13.229.16/28
ZAFMN,196.13.229.80/28
ZAFMN,196.13.229.144/30
ZAFMN,196.13.229.208/28
ZAFMN,41.208.54.0/28
ZAFMN,41.208.54.254/32
ZAFMN,41.208.54.252/32
ZAFMN,41.208.54.250/32
ZAFMN,41.208.54.246/32
ZAFMN,41.208.54.248/32
ZAFMN,41.208.21.0/24
ZAFMN,41.208.54.0/24
ZAFMN,41.208.54.16/28
ZAFMN,41.208.54.255/32
ZAFMN,41.208.54.253/32
ZAFMN,41.208.54.251/32
ZAFMN,41.208.54.247/32
ZAFMN,41.208.54.249/32
ZAFMN,196.13.229.32/28
ZAFMN,196.13.229.48/28
ZAFMN,196.13.229.96/28
ZAFMN,196.13.229.112/28
ZAFMN,196.13.229.160/28
ZAFMN,196.13.229.176/28
ZAFMN,41.208.54.32/28
ZAFMN,41.208.54.48/28
ZAFMN,196.13.229.224/28
ZAFMN,196.13.229.240/28
ZAFMN,41.208.21.238/32
ZAFMN,41.208.21.239/32
ZAFMN,41.208.21.240/32
ZAFMN,41.208.21.241/32
ZAFMN,41.208.21.242/32
ZAFMN,41.208.21.243/32
ZAFMN,41.208.21.245/32
ZAFMN,41.208.21.246/32
ZAFMN,41.208.21.248/32
ZAFMN,41.208.21.249/32
ZAFMN,41.208.21.251/32
ZAFMN,41.208.21.252/32
ZAFMN,41.208.21.254/32
ZAFMN,41.208.21.255/32
ZMB02,41.223.117.160/27
ZMB02,41.223.118.80/28
ZMB02,41.223.119.0/24
ZMBCE,41.77.0.0/27
ZMBCE,41.77.0.128/28
ZMBCE,41.77.5.192/26
